Lyrics
"I am not the only traveler*LBT*
Who has not repaid his debt*LBT*
I've been searching for a trail to follow again*LBT*
Take me back to the night we met*LBT*
*LBT*
And then I can tell myself*LBT*
What the hell I'm supposed to do*LBT*
And then I can tell myself*LBT*
Not to ride along with you*LBT*
*LBT*
I had all and then most of you, some and now none of you*LBT*
Take me back to the night we met *LBT*
I don't know what I'm supposed to do, haunted by the ghost of you*LBT*
Oh, take me back to the night we met*LBT*
*LBT*
When the night was full of terrors*LBT*
And your eyes were filled with tears*LBT*
When you had not touched me yet*LBT*
Oh, take me back to the night we met*LBT*
*LBT*
I had all and then most of you, some and now none of you*LBT*
Take me back to the night we met*LBT*
I don't know what I'm supposed to do, haunted by the ghost of you*LBT*
Take me back to the night we met

*LBT**LBT*"
"You must think that I'm stupid*LBT*
You must think that I'm a fool*LBT*
You must think that I'm new to this*LBT*
But I have seen this all before*LBT*
*LBT*
I'm never gonna let you close to me*LBT*
Even though you mean the most to me*LBT*
'Cause every time I open up, it hurts*LBT*
So I'm never gonna get too close to you*LBT*
Even when I mean the most to you*LBT*
In case you go and leave me in the dirt*LBT*
*LBT*
Every time you hurt me, the less that I cry*LBT*
And every time you leave me, the quicker these tears dry*LBT*
And every time you walk out, the less I love you*LBT*
Baby, we don't stand a chance, it's sad but it's true*LBT*
*LBT*
I'm way too good at goodbyes*LBT*
(I'm way too good at goodbyes)*LBT*
I'm way too good at goodbyes*LBT*
(I'm way too good at goodbyes)*LBT*
*LBT*
I know you're thinking I'm heartless*LBT*
I know you're thinking I'm cold*LBT*
I'm just protecting my innocence*LBT*
I'm just protecting my soul*LBT*
*LBT*
I'm never gonna let you close to me*LBT*
Even though you mean the most to me*LBT*
'Cause every time I open up, it hurts*LBT*
So I'm never gonna get too close to you*LBT*
Even when I mean the most to you*LBT*
In case you go and leave me in the dirt*LBT*
*LBT*
Every time you hurt me, the less that I cry*LBT*
And every time you leave me, the quicker these tears dry*LBT*
And every time you walk out, the less I love you*LBT*
Baby, we don't stand a chance, it's sad but it's true*LBT*
*LBT*
I'm way too good at goodbyes*LBT*
(I'm way too good at goodbyes)*LBT*
I'm way too good at goodbyes*LBT*
(I'm way too good at goodbyes)*LBT*
No way that you'll see me cry*LBT*
(No way that you'll see me cry)*LBT*
*LBT*
I'm way too good at goodbyes*LBT*
(I'm way too good at goodbyes)*LBT*
No*LBT*
No, no, no, no, no*LBT*
(I'm way too good at goodbyes)*LBT*
No, no, no, no*LBT*
No, no, no*LBT*
(I'm way too good at goodbyes)*LBT*
(No way that you'll see me cry)*LBT*
(I'm way too good at goodbyes)*LBT*
*LBT*
'Cause every time you hurt me, the less that I cry*LBT*
And every time you leave me, the quicker these tears dry*LBT*
And every time you walk out, the less I love you*LBT*
Baby, we don't stand a chance, it's sad but it's true*LBT*
I'm way too good at goodbyes

*LBT**LBT*"
"Tell me pretty lies,*LBT*
Look me in the face,*LBT*
Tell me that you love me,*LBT*
Even if it's fake,*LBT*
'Cause I don't fucking care, at all*LBT*
*LBT*
You've been out all night,*LBT*
I don't know where you've been,*LBT*
You're slurring all your words,*LBT*
Not making any sense,*LBT*
But I don't fucking care, at all*LBT*
*LBT*
'Cause I have hella feelings for you,*LBT*
I act like I don't fucking care,*LBT*
Like they ain't even there,*LBT*
'Cause I have hella feelings for you,*LBT*
I act like I don't fucking care,*LBT*
'Cause I'm so fucking scared*LBT*
*LBT*
I'm only a fool for you,*LBT*
And maybe you're too good for me,*LBT*
I'm only a fool for you,*LBT*
But I don't fucking care, at all, oh*LBT*
*LBT*
(Ooh yeah)*LBT*
*LBT*
Tell me pretty lies,*LBT*
Look me in the face,*LBT*
Tell me that you love me,*LBT*
Even if it's fake,*LBT*
'Cause I don't fucking care, at all*LBT*
*LBT*
You've been out all night,*LBT*
I don't know where you've been,*LBT*
You're slurring all your words,*LBT*
Not making any sense,*LBT*
But I don't fucking care, at all*LBT*
*LBT*
'Cause I have hella feelings for you,*LBT*
I act like I don't fucking care,*LBT*
Like they ain't even there,*LBT*
'Cause I have hella feelings for you,*LBT*
I act like I don't fucking care,*LBT*
'Cause I'm so fucking scared*LBT*
*LBT*
I'm only a fool for you,*LBT*
And maybe you're too good for me,*LBT*
I'm only a fool for you,*LBT*
But I don't fucking care, at all, oh*LBT*
*LBT*
(Ooh yeah)

*LBT**LBT*"
"Walking down 29th and park*LBT*
I saw you in another's arms*LBT*
Only a month we've been apart*LBT*
You look happier*LBT*
*LBT*
Saw you walk inside a bar*LBT*
He said something to make you laugh*LBT*
I saw that both your smiles were twice as wide as ours*LBT*
Yeah you look happier, you do*LBT*
*LBT*
Ain't nobody hurt you like I hurt you*LBT*
But ain't nobody love you like I do*LBT*
Promise that I will not take it personal baby*LBT*
If you're moving on with someone new*LBT*
*LBT*
Cause baby you look happier, you do*LBT*
My friends told me one day I'll feel it too*LBT*
And until then I'll smile to hide the truth*LBT*
But I know I was happier with you*LBT*
*LBT*
Sat in the corner of the room*LBT*
Everything's reminding me of you*LBT*
Nursing an empty bottle and telling myself you're happier*LBT*
Aren't you?*LBT*
*LBT*
Ain't nobody hurt you like I hurt you*LBT*
But ain't nobody need you like I do*LBT*
I know that there's others that deserve you*LBT*
But my darling I am still in love with you*LBT*
*LBT*
But I guess you look happier, you do*LBT*
My friends told me one day I'll feel it too*LBT*
I could try to smile to hide the truth*LBT*
But I know I was happier with you*LBT*
*LBT*
Baby you look happier, you do*LBT*
I knew one day you'd fall for someone new*LBT*
But if he breaks your heart like lovers do*LBT*
Just know that I'll be waiting here for you

*LBT**LBT*"
"Somebody said you got a new friend*LBT*
But does she love you better than I can?*LBT*
And there's a big black sky over my town*LBT*
I know where you're at I bet she's around*LBT*
*LBT*
And yeah I know it's stupid*LBT*
But I just gotta see it for myself*LBT*
*LBT*
I'm in the corner watching you kiss her*LBT*
Oh, oh, oh*LBT*
And I'm right over here. Why can't you see me?*LBT*
Oh, oh, oh*LBT*
And I'm givin' it my all*LBT*
But I'm not the guy you're taking home*LBT*
Oh*LBT*
I keep dancing on my own*LBT*
*LBT*
I just wanna dance all night*LBT*
And I'm all messed up, I'm so out of line*LBT*
Stilettos and broken bottles*LBT*
I'm spinning around in circles*LBT*
*LBT*
And I'm in the corner watching you kiss her*LBT*
Oh, oh, oh*LBT*
And I'm right over here. Why can't you see me?*LBT*
Oh, oh, oh*LBT*
And I'm giving it my all*LBT*
But I'm not the guy you're taking home*LBT*
Oh*LBT*
I keep dancing on my own*LBT*
And oh, no, no*LBT*
*LBT*
So far away*LBT*
But still so near*LBT*
The lights come on*LBT*
The music dies*LBT*
But you don't see me standing here*LBT*
I just came to say goodbye*LBT*
*LBT*
I'm in the corner watching you kiss her*LBT*
Oh, oh, oh*LBT*
And I'm giving it my all*LBT*
But I'm not the guy you're taking home*LBT*
Oh*LBT*
I keep dancing on my own*LBT*
And oh, no*LBT*
*LBT*
Said, I'm in the corner watching you kiss her*LBT*
Oh, no*LBT*
And I'm right over here. Why can't you see me?*LBT*
Oh, no*LBT*
And I'm giving it my all*LBT*
But I'm not the guy you're taking home*LBT*
Ooh*LBT*
And I keep dancing on my own*LBT*
*LBT*
So far away*LBT*
But still so near*LBT*
The lights come on*LBT*
The music dies*LBT*
But you don't see me standing here

*LBT**LBT*"
"You've been here before, surrounded in the cold*LBT*
You take me to places I've never known*LBT*
And you push me to places I'll never go*LBT*
I would die for you*LBT*
Tell me the truth*LBT*
Am I all that you would need?*LBT*
If we're keeping it a hundred, you're all that I need for me*LBT*
From the jump until forever from now, I would ride for you*LBT*
*LBT*
You got me shot down by love*LBT*
You got my heart now*LBT*
I want to stop now*LBT*
Oh I've been knocked down by you*LBT*
You got my heart now*LBT*
Why won't you stop now?*LBT*
*LBT*
I've been through it whole*LBT*
I've been through the worst*LBT*
But I never knew how much our love could hurt*LBT*
Over my family I put you first*LBT*
Riding on my feelings is the only thing that work*LBT*
I don't hear from the friends I thought were mine too*LBT*
But I hold on to the poems I would write you*LBT*
Happy seventeen, I saw us two and you saw three*LBT*
I guess our lines are structured like a haiku*LBT*
*LBT*
You got me shot down by love*LBT*
And you got my heart now*LBT*
Why won't you stop now?*LBT*
Oh I've been knocked down by you*LBT*
And you got my heart now*LBT*
Why won't you stop now?*LBT*
*LBT*
Knocked down, knocked down*LBT*
Knocked down, knocked down*LBT*
Knocked down*LBT*
Knocked down*LBT*
*LBT*
I've been shot down by love*LBT*
You got my heart now*LBT*
Why won't you stop now?*LBT*
I've been knocked down by you*LBT*
And you got my heart now*LBT*
Why won't you stop now?

*LBT**LBT*"
"The note you wrote upon a shell*LBT*
The frozen air in Silverdale*LBT*
My heart is breaking by the shore*LBT*
And I couldn't give you anymore*LBT*
*LBT*
And I'm still shaking*LBT*
And crawling back again*LBT*
And all my brothers*LBT*
And all my sisters are gone*LBT*
*LBT*
I'm sorry that I let you go*LBT*
I'm sorry that I cared*LBT*
I'm sorry that the feeling shows*LBT*
But I just wasn't there*LBT*
I'm reminded of the fool I was*LBT*
I cut you off and fucked it up again*LBT*
I'm sorry that I let you go*LBT*
I'm sorry that I cared*LBT*
*LBT*
This pillow case it smells of you*LBT*
And time itself it stops to prove*LBT*
That for a moment nothings changed*LBT*
And everything just stays the same*LBT*
*LBT*
And I'm still shaking*LBT*
And crawling back again*LBT*
And all my brothers*LBT*
And all my sisters are gone*LBT*
*LBT*
I'm sorry that I let you go*LBT*
I'm sorry that I cared*LBT*
I'm sorry that the feeling shows*LBT*
But I just wasn't there*LBT*
I'm reminded of the fool I was*LBT*
I cut you off and fucked it up again*LBT*
I'm sorry that I let you go*LBT*
I'm sorry that I cared*LBT*
*LBT*
I left the light on*LBT*
So you could see me from the dark*LBT*
But then it blinded us*LBT*
And left us where we are*LBT*
*LBT*
I'm sorry that I let you go*LBT*
I'm sorry that I cared*LBT*
I'm sorry that the feeling shows*LBT*
but i just wasn't there*LBT*
I'm reminded of the fool I was*LBT*
I cut you off and fucked it up again*LBT*
I'm sorry that I let you go*LBT*
I'm sorry that I cared

*LBT**LBT*"
"Why did you leave me here to burn?*LBT*
I'm way too young to be this hurt*LBT*
I feel doomed in hotel rooms*LBT*
Staring straight up at the wall*LBT*
Counting wounds and I am tryin' to numb them all*LBT*
*LBT*
Do you care, do you care?*LBT*
Why don't you care?*LBT*
I gave you all of me*LBT*
My blood, my sweat, my heart, and my tears*LBT*
Why don't you care, why don't you care?*LBT*
I was there, I was there, when no one was*LBT*
Now you're gone and I'm here*LBT*
*LBT*
I have questions for you*LBT*
Number one, tell me who you think you are?*LBT*
You've got some nerve tryin' to tear my faith apart*LBT*
(I have questions for you)*LBT*
Number two, why would you try and play me for a fool?*LBT*
I should have never, ever, ever trusted you*LBT*
(I have questions)*LBT*
Number three, why weren't you, who you swore that you would be?*LBT*
I have questions, I've got questions haunting me*LBT*
I have questions for you*LBT*
I have questions for you (I have questions)*LBT*
I have questions for you*LBT*
*LBT*
My, my name was safest in your mouth*LBT*
And why'd you have to go and spit it out?*LBT*
Oh, your voice, it was the most familiar sound*LBT*
But it sounds so dangerous to me now*LBT*
*LBT*
I have questions for you*LBT*
Number one, tell me who you think you are?*LBT*
You've got some nerve tryin' to tear my faith apart*LBT*
(I have questions for you)*LBT*
Number two, why would you try and play me for a fool?*LBT*
I should have never, ever, ever trusted you*LBT*
I have questions for you*LBT*
I have questions for you*LBT*
I have questions for you (I have questions)*LBT*
I have questions for you*LBT*
*LBT*
Do you care, do you care?*LBT*
Why don't you care?*LBT*
I gave you all of me*LBT*
My blood, my sweat, my heart, and my tears*LBT*
Why don't you care, why don't you care?*LBT*
I was there, I was there, when no one was*LBT*
Now you're gone and I'm here*LBT*
*LBT*
I have questions for you, ooh*LBT*
I have questions for you*LBT*
I have questions for you (I have questions)*LBT*
I have questions for you (yeah, yeah, yeah, yeah)*LBT*
I have questions for you, ooh*LBT*
I have questions for you (fair play, no, fair play, no)*LBT*
I have questions for you (I have questions)*LBT*
I have questions for you*LBT*
I have questions for you*LBT*
*LBT*
How do I fix it? Can we talk? Can we communicate? Can we talk? Do I wanna fix it?*LBT*
I have questions for you (I'm afraid of you)*LBT*
Is it my fault? Is it my fault? Do you miss me?*LBT*
I have questions

*LBT**LBT*"
"One, two*LBT*
*LBT*
Baby really hurt me*LBT*
Crying in the taxi*LBT*
He don't wanna know me*LBT*
Says he made the big mistake of dancing in my storm*LBT*
Says it was poison*LBT*
So I guess I'll go home*LBT*
Into the arms of the girl that I love*LBT*
The only love I haven't screwed up*LBT*
She's so hard to please*LBT*
But she's a forest fire*LBT*
I do my best to meet her demands*LBT*
Play at romance, we slow dance*LBT*
In the living room, but all that a stranger would see*LBT*
Is one girl swaying alone*LBT*
Stroking her cheek*LBT*
*LBT*
They say, ""You're a little much for me*LBT*
You're a liability*LBT*
You're a little much for me""*LBT*
So they pull back, make other plans*LBT*
I understand, I'm a liability*LBT*
Get you wild, make you leave*LBT*
I'm a little much for*LBT*
E-a-na-na-na, everyone*LBT*
*LBT*
The truth is I am a toy*LBT*
That people enjoy*LBT*
'Til all of the tricks don't work anymore*LBT*
And then they are bored of me*LBT*
I know that it's exciting*LBT*
Running through the night, but*LBT*
Every perfect summer's*LBT*
Eating me alive until you're gone*LBT*
Better on my own*LBT*
*LBT*
They say, ""You're a little much for me*LBT*
You're a liability*LBT*
You're a little much for me""*LBT*
So they pull back, make other plans*LBT*
I understand, I'm a liability*LBT*
Get you wild, make you leave*LBT*
I'm a little much for*LBT*
E-a-na-na-na, everyone*LBT*
*LBT*
They're gonna watch me*LBT*
Disappear into the sun*LBT*
You're all gonna watch me*LBT*
Disappear into the sun

*LBT**LBT*"
"So I heard you found somebody else*LBT*
And at first I thought it was a lie*LBT*
I took all my things that make sounds*LBT*
The rest I can do without*LBT*
*LBT*
I don't want your body*LBT*
But I hate to think about you with somebody else*LBT*
Our love has gone cold*LBT*
You're intertwining your soul with somebody else*LBT*
*LBT*
I'm looking through you while you're looking through your phone*LBT*
And then leaving with somebody else*LBT*
No, I don't want your body*LBT*
But I'm picturing your body with somebody else*LBT*
*LBT*
Come on baby*LBT*
This ain't the last time that I'll see your face*LBT*
Come on baby*LBT*
You said you'd find someone to take my place*LBT*
*LBT*
Oh I just don't believe that you have got it in you cause*LBT*
We are just gonna keep ""doin' it"" and everytime*LBT*
I start to believe in anything you're saying*LBT*
I'm reminded that I should be getting over it*LBT*
*LBT*
I don't want your body*LBT*
But I hate to think about you with somebody else*LBT*
Our love has gone cold*LBT*
You're intertwining your soul with somebody else*LBT*
*LBT*
I'm looking through you while you're looking through your phone*LBT*
And then leaving with somebody else*LBT*
No, I don't want your body*LBT*
But I'm picturing your body with somebody else*LBT*
*LBT*
Get someone you love?*LBT*
Get someone you need?*LBT*
Fuck that*LBT*
Get money*LBT*
I can't give you my soul*LBT*
Cause we're never alone*LBT*
<i>[4x]</i>*LBT*
*LBT*
I don't want your body*LBT*
But I hate to think about you with somebody else*LBT*
Our love has gone cold*LBT*
You're intertwining your soul with somebody else*LBT*
*LBT*
I'm looking through you while you're looking through your phone*LBT*
And then leaving with somebody else*LBT*
No, I don't want your body*LBT*
But I'm picturing your body with somebody else

*LBT**LBT*"
